words,attribution,abs_attribution
i,1.0987913493989462e-06,1.0987913493989462e-06
understand,-7.6207411962267716e-06,7.6207411962267716e-06
your,1.2623646503689448e-05,1.2623646503689448e-05
point,-3.2124534039662213e-06,3.2124534039662213e-06
but,-1.0261424759206243e-05,1.0261424759206243e-05
und,-3.2923552138670637e-06,3.2923552138670637e-06
##ue,-1.4161676281119494e-06,1.4161676281119494e-06
weight,-5.515594535131506e-06,5.515594535131506e-06
neutrality,1.7595056205696209e-06,1.7595056205696209e-06
requires,3.93774936985068e-06,3.93774936985068e-06
that,-1.2198472125198795e-06,1.2198472125198795e-06
the,-1.75903001043809e-07,1.75903001043809e-07
article,-1.5625495742625185e-06,1.5625495742625185e-06
should,-9.616233443247592e-07,9.616233443247592e-07
fairly,-1.3918173982304778e-06,1.3918173982304778e-06
represent,6.785736632264392e-07,6.785736632264392e-07
all,-1.0649750111459781e-06,1.0649750111459781e-06
significant,3.2749517894692523e-06,3.2749517894692523e-06
viewpoint,5.317308225382701e-07,5.317308225382701e-07
##s,-1.8304570139642567e-06,1.8304570139642567e-06
that,-1.2198472125198795e-06,1.2198472125198795e-06
have,-6.146507138346698e-08,6.146507138346698e-08
been,-2.99870211602713e-06,2.99870211602713e-06
published,-8.468197023309728e-06,8.468197023309728e-06
by,-3.946093650068635e-07,3.946093650068635e-07
a,-6.588663483304762e-06,6.588663483304762e-06
reliable,-8.480198304181947e-06,8.480198304181947e-06
source,2.4972126499908766e-07,2.4972126499908766e-07
",",-8.30739512754955e-06,8.30739512754955e-06
and,-3.558177348706514e-06,3.558177348706514e-06
should,-9.616233443247592e-07,9.616233443247592e-07
do,-3.9389636253497e-06,3.9389636253497e-06
so,-1.8523386921555235e-06,1.8523386921555235e-06
in,4.187642816826475e-08,4.187642816826475e-08
proportion,-1.0244051961396923e-05,1.0244051961396923e-05
to,-3.4526564139943423e-06,3.4526564139943423e-06
the,-1.75903001043809e-07,1.75903001043809e-07
prominence,-3.961498934632054e-06,3.961498934632054e-06
of,5.20612342123369e-06,5.20612342123369e-06
each,-8.773317394376256e-06,8.773317394376256e-06
.,1.535306858476858e-06,1.535306858476858e-06
it,-1.7084697035066372e-06,1.7084697035066372e-06
does,-1.2969910180290798e-06,1.2969910180290798e-06
not,-3.057645153568529e-07,3.057645153568529e-07
say,-7.673298406814266e-06,7.673298406814266e-06
to,-3.4526564139943423e-06,3.4526564139943423e-06
exclude,-5.013155797107984e-06,5.013155797107984e-06
the,-1.75903001043809e-07,1.75903001043809e-07
minority,1.7568467229119723e-06,1.7568467229119723e-06
view,-2.0087477989015093e-06,2.0087477989015093e-06
especially,-5.2991482647368394e-06,5.2991482647368394e-06
in,4.187642816826475e-08,4.187642816826475e-08
an,-1.3438633160644741e-06,1.3438633160644741e-06
article,-1.5625495742625185e-06,1.5625495742625185e-06
on,-1.4926618897547788e-06,1.4926618897547788e-06
the,-1.75903001043809e-07,1.75903001043809e-07
specific,-1.4775135853233744e-05,1.4775135853233744e-05
ok,-3.330250131710491e-05,3.330250131710491e-05
by,-5.582406651885519e-07,5.582406651885519e-07
that,-1.2753801203220367e-05,1.2753801203220367e-05
logic,-3.7547861607055435e-06,3.7547861607055435e-06
all,-5.846192280026599e-06,5.846192280026599e-06
mon,4.2162284487692264e-06,4.2162284487692264e-06
##bio,-5.941653792044717e-06,5.941653792044717e-06
##t,5.3341171258126625e-06,5.3341171258126625e-06
sources,-1.370651394584194e-05,1.370651394584194e-05
in,-1.1984124831445894e-05,1.1984124831445894e-05
sc,-1.1258932477460505e-05,1.1258932477460505e-05
##ept,-9.687417451773176e-06,9.687417451773176e-06
##ice,1.4199676121326676e-06,1.4199676121326676e-06
article,8.770644293276795e-09,8.770644293276795e-09
will,2.7551469155028095e-06,2.7551469155028095e-06
be,-6.51789024670581e-06,6.51789024670581e-06
removed,-5.536368148656855e-07,5.536368148656855e-07
yes,2.716489883785321e-06,2.716489883785321e-06
?,1.3580168986091749e-05,1.3580168986091749e-05
also,6.871258497954783e-06,6.871258497954783e-06
judicial,5.044234573483527e-06,5.044234573483527e-06
watch,-6.0133508961264074e-06,6.0133508961264074e-06
reports,-2.0414871880109137e-05,2.0414871880109137e-05
on,-2.0078247822521257e-06,2.0078247822521257e-06
the,3.5516316925617825e-06,3.5516316925617825e-06
same,-4.0051703277705135e-06,4.0051703277705135e-06
as,-5.803798960843364e-06,5.803798960843364e-06
the,3.5516316925617825e-06,3.5516316925617825e-06
tv,1.4812961066661432e-05,1.4812961066661432e-05
show,-8.694470326191379e-06,8.694470326191379e-06
",",2.75792366108693e-07,2.75792366108693e-07
which,-9.108255379495063e-06,9.108255379495063e-06
is,-1.3419898272413678e-05,1.3419898272413678e-05
nasa,3.3125851274720695e-06,3.3125851274720695e-06
messed,1.200518934798017e-05,1.200518934798017e-05
with,-1.7279686009783324e-05,1.7279686009783324e-05
their,-1.6099289607320983e-05,1.6099289607320983e-05
data,-1.1278960110131109e-05,1.1278960110131109e-05
.,-4.775239902046496e-06,4.775239902046496e-06
so,-3.856854178225044e-06,3.856854178225044e-06
why,3.0532356161437918e-06,3.0532356161437918e-06
are,-9.423321766984924e-06,9.423321766984924e-06
they,-1.4597394714794523e-05,1.4597394714794523e-05
not,-8.235267055410331e-06,8.235267055410331e-06
ok,-3.330250131710491e-05,3.330250131710491e-05
as,-5.803798960843364e-06,5.803798960843364e-06
a,-9.551097334320244e-06,9.551097334320244e-06
source,-7.823807815843224e-06,7.823807815843224e-06
?,1.3580168986091749e-05,1.3580168986091749e-05
`,-0.00027409966724085695,0.00027409966724085695
=,-0.0024215677701587978,0.0024215677701587978
=,-0.0024215677701587978,0.0024215677701587978
getting,0.018887934919276733,0.018887934919276733
rid,0.008107500359292617,0.008107500359292617
of,-0.00901445809589643,0.00901445809589643
time,0.06508878735729719,0.06508878735729719
stamps,0.06431685029337672,0.06431685029337672
=,-0.0024215677701587978,0.0024215677701587978
=,-0.0024215677701587978,0.0024215677701587978
stop,0.001212572204609179,0.001212572204609179
making,0.010892320462639484,0.010892320462639484
this,0.02929285498070423,0.02929285498070423
change,0.039297003670646306,0.039297003670646306
on,-0.016251528178561153,0.016251528178561153
players,0.17398185468708718,0.17398185468708718
profiles,0.03329960615888859,0.03329960615888859
!,0.030618308724746517,0.030618308724746517
it,0.021434975812995326,0.021434975812995326
is,-0.008347928660909444,0.008347928660909444
fine,0.0445340385180326,0.0445340385180326
as,0.009520471101964585,0.009520471101964585
it,0.021434975812995326,0.021434975812995326
is,-0.008347928660909444,0.008347928660909444
and,0.01225249134983754,0.01225249134983754
does,0.008421588025976489,0.008421588025976489
not,0.0024961114338047535,0.0024961114338047535
need,0.015440468376989645,0.015440468376989645
changing,0.02499228310756633,0.02499228310756633
.,-0.004605986912019273,0.004605986912019273
undo,0.15001508173958025,0.15001508173958025
##ing,0.03083122906198865,0.03083122906198865
your,0.028432612361601956,0.028432612361601956
pointless,0.24171690033479762,0.24171690033479762
edit,0.059830865067727966,0.059830865067727966
##s,-0.02577735386177002,0.02577735386177002
is,-0.008347928660909444,0.008347928660909444
very,0.0016789445800326074,0.0016789445800326074
annoying,0.021002970154275814,0.021002970154275814
to,0.03214662213842732,0.03214662213842732
people,-0.022783235880943192,0.022783235880943192
!,0.030618308724746517,0.030618308724746517
you,0.027991726964159806,0.027991726964159806
have,-0.021526692015391712,0.021526692015391712
been,-0.01146435040369987,0.01146435040369987
told,0.022939755110175392,0.022939755110175392
about,-0.006787363117569809,0.006787363117569809
this,0.02929285498070423,0.02929285498070423
by,-0.0008840558409789827,0.0008840558409789827
other,0.009467180694637017,0.009467180694637017
members,0.014710073408873137,0.014710073408873137
as,0.009520471101964585,0.009520471101964585
well,-0.008450436140413457,0.008450436140413457
.,-0.004605986912019273,0.004605986912019273
stop,0.001212572204609179,0.001212572204609179
it,0.021434975812995326,0.021434975812995326
or,-0.02892193446012663,0.02892193446012663
facing,-0.002774967043668854,0.002774967043668854
action,0.007290681160465043,0.007290681160465043
from,0.002224837727778245,0.002224837727778245
wikipedia,0.008278442668004956,0.008278442668004956
!,0.030618308724746517,0.030618308724746517
!,0.030618308724746517,0.030618308724746517
!,0.030618308724746517,0.030618308724746517
`,-8.390489609108375e-07,8.390489609108375e-07
posts,-8.707399622563073e-06,8.707399622563073e-06
##cript,4.453853657849016e-06,4.453853657849016e-06
:,-1.288736493229455e-06,1.288736493229455e-06
in,1.5719265928323232e-06,1.5719265928323232e-06
seriousness,-7.531754220290757e-06,7.531754220290757e-06
",",-3.131906630953414e-06,3.131906630953414e-06
i,8.619614574556758e-07,8.619614574556758e-07
am,-7.160970906693116e-07,7.160970906693116e-07
all,1.1786126498671429e-05,1.1786126498671429e-05
for,-7.827484924802836e-06,7.827484924802836e-06
keeping,-1.2849671095390729e-05,1.2849671095390729e-05
an,-6.399635771715286e-06,6.399635771715286e-06
open,-4.835472371972606e-06,4.835472371972606e-06
mind,-6.788231237350278e-06,6.788231237350278e-06
",",-3.131906630953414e-06,3.131906630953414e-06
and,-9.84693111499118e-08,9.84693111499118e-08
i,8.619614574556758e-07,8.619614574556758e-07
do,-1.282333599253751e-06,1.282333599253751e-06
not,-1.95588455894013e-06,1.95588455894013e-06
think,3.6179485691500057e-06,3.6179485691500057e-06
that,-2.184938552465975e-06,2.184938552465975e-06
wi,4.177940028074762e-07,4.177940028074762e-07
##ki,-7.592874339309484e-07,7.592874339309484e-07
should,-2.5090917262950903e-06,2.5090917262950903e-06
represent,1.3224044632478846e-06,1.3224044632478846e-06
some,-1.0469867000229528e-06,1.0469867000229528e-06
sort,-7.249343916959151e-06,7.249343916959151e-06
of,5.716262282342334e-06,5.716262282342334e-06
dog,2.3848534772531175e-06,2.3848534772531175e-06
##matic,-7.468822940838532e-06,7.468822940838532e-06
bias,6.962990392464855e-07,6.962990392464855e-07
.,-7.55616312877049e-06,7.55616312877049e-06
however,-1.2989310522836016e-06,1.2989310522836016e-06
",",-3.131906630953414e-06,3.131906630953414e-06
i,8.619614574556758e-07,8.619614574556758e-07
really,-6.174436023373873e-06,6.174436023373873e-06
do,-1.282333599253751e-06,1.282333599253751e-06
not,-1.95588455894013e-06,1.95588455894013e-06
think,3.6179485691500057e-06,3.6179485691500057e-06
that,-2.184938552465975e-06,2.184938552465975e-06
continental,-7.594635447747024e-06,7.594635447747024e-06
philosophy,-4.1546295362338256e-06,4.1546295362338256e-06
deals,3.9942786474953865e-06,3.9942786474953865e-06
with,-2.198225610006317e-06,2.198225610006317e-06
`,-8.390489609108375e-07,8.390489609108375e-07
`,-8.390489609108375e-07,8.390489609108375e-07
problems,-8.366017228522553e-07,8.366017228522553e-07
`,-8.390489609108375e-07,8.390489609108375e-07
`,-8.390489609108375e-07,8.390489609108375e-07
in,1.5719265928323232e-06,1.5719265928323232e-06
the,-9.415041121123009e-06,9.415041121123009e-06
same,-1.0492272577916991e-05,1.0492272577916991e-05
way,-9.124162738997247e-06,9.124162738997247e-06
that,-2.184938552465975e-06,2.184938552465975e-06
analytic,-2.9362835899756158e-06,2.9362835899756158e-06
philosophy,-4.1546295362338256e-06,4.1546295362338256e-06
does,-3.8314793089837995e-06,3.8314793089837995e-06
",",-3.131906630953414e-06,3.131906630953414e-06
and,-9.84693111499118e-08,9.84693111499118e-08
i,8.619614574556758e-07,8.619614574556758e-07
think,3.6179485691500057e-06,3.6179485691500057e-06
it,-6.844790196335246e-06,6.844790196335246e-06
would,-1.3369052289130252e-05,1.3369052289130252e-05
`,-3.7714214085405533e-06,3.7714214085405533e-06
the,-1.57527025561923e-05,1.57527025561923e-05
first,-5.720602695784091e-06,5.720602695784091e-06
v,7.830506883571128e-06,7.830506883571128e-06
-,2.6011237042842392e-06,2.6011237042842392e-06
8,-3.894257310570148e-06,3.894257310570148e-06
engine,-2.7195045039763604e-06,2.7195045039763604e-06
of,6.216669667482331e-06,6.216669667482331e-06
record,-8.754891588745168e-06,8.754891588745168e-06
was,-1.5605399172299405e-05,1.5605399172299405e-05
not,-7.070219732922917e-06,7.070219732922917e-06
a,-1.4863779250091113e-05,1.4863779250091113e-05
de,-8.738523984383542e-06,8.738523984383542e-06
dion,2.007496661773705e-06,2.007496661773705e-06
-,2.6011237042842392e-06,2.6011237042842392e-06
bout,-4.569058227918051e-06,4.569058227918051e-06
##on,-4.403317648005406e-06,4.403317648005406e-06
but,-4.473387474942037e-06,4.473387474942037e-06
was,-1.5605399172299405e-05,1.5605399172299405e-05
the,-1.57527025561923e-05,1.57527025561923e-05
antoinette,-1.874240470996067e-06,1.874240470996067e-06
v,7.830506883571128e-06,7.830506883571128e-06
-,2.6011237042842392e-06,2.6011237042842392e-06
8,-3.894257310570148e-06,3.894257310570148e-06
of,6.216669667482331e-06,6.216669667482331e-06
1903,-1.452049725699231e-06,1.452049725699231e-06
antoinette,-1.874240470996067e-06,1.874240470996067e-06
had,-2.0793531654182642e-06,2.0793531654182642e-06
a,-1.4863779250091113e-05,1.4863779250091113e-05
180,-1.2123715017154543e-05,1.2123715017154543e-05
degrees,8.18941415895312e-06,8.18941415895312e-06
crank,3.330234547866679e-06,3.330234547866679e-06
##shaft,-1.25620677954131e-05,1.25620677954131e-05
did,2.4053009699734185e-05,2.4053009699734185e-05
all,9.473770983083568e-08,9.473770983083568e-08
others,-1.279574399069652e-05,1.279574399069652e-05
until,-3.4812445918201937e-06,3.4812445918201937e-06
wright,-1.9027068772605286e-05,1.9027068772605286e-05
",",-4.349273590756269e-06,4.349273590756269e-06
who,-1.1120174916832202e-05,1.1120174916832202e-05
was,-1.5605399172299405e-05,1.5605399172299405e-05
making,-1.6309050776024653e-05,1.6309050776024653e-05
the,-1.57527025561923e-05,1.57527025561923e-05
his,-8.740656750761517e-06,8.740656750761517e-06
##pan,-6.14192186418212e-06,6.14192186418212e-06
##o,8.809334937436228e-06,8.809334937436228e-06
-,2.6011237042842392e-06,2.6011237042842392e-06
sui,-6.802293368362742e-07,6.802293368362742e-07
##za,-7.038887199640089e-06,7.038887199640089e-06
of,6.216669667482331e-06,6.216669667482331e-06
71,4.443435416844679e-07,4.443435416844679e-07
##8,-8.09435962373787e-06,8.09435962373787e-06
cu,-1.2978824598173045e-06,1.2978824598173045e-06
.,-2.364586369766217e-06,2.364586369766217e-06
in,-8.112579492517004e-06,8.112579492517004e-06
.,-2.364586369766217e-06,2.364586369766217e-06
and,4.195682667727007e-06,4.195682667727007e-06
112,3.218071145891707e-06,3.218071145891707e-06
##4,5.380661654894309e-06,5.380661654894309e-06
cu,-1.2978824598173045e-06,1.2978824598173045e-06
.,-2.364586369766217e-06,2.364586369766217e-06
in,-8.112579492517004e-06,8.112579492517004e-06
.,-2.364586369766217e-06,2.364586369766217e-06
in,-8.112579492517004e-06,8.112579492517004e-06
=,3.645912528407072e-06,3.645912528407072e-06
=,3.645912528407072e-06,3.645912528407072e-06
sant,5.724995422204631e-06,5.724995422204631e-06
##hosh,4.277672808454794e-06,4.277672808454794e-06
k,2.9150493783868635e-06,2.9150493783868635e-06
=,3.645912528407072e-06,3.645912528407072e-06
=,3.645912528407072e-06,3.645912528407072e-06
if,-2.4004057861158054e-06,2.4004057861158054e-06
u,7.567226756823382e-07,7.567226756823382e-07
need,-1.91499148496141e-05,1.91499148496141e-05
some,-1.721109797567605e-05,1.721109797567605e-05
information,-1.5703927973442607e-05,1.5703927973442607e-05
regarding,-1.4475734512816124e-05,1.4475734512816124e-05
sexual,4.570896976758407e-06,4.570896976758407e-06
attraction,6.629729424710857e-06,6.629729424710857e-06
between,9.273750669507699e-07,9.273750669507699e-07
boys,-4.042700113606496e-06,4.042700113606496e-06
and,-5.828374254274392e-06,5.828374254274392e-06
girls,-2.3388476123083847e-06,2.3388476123083847e-06
then,-7.3034998593718916e-06,7.3034998593718916e-06
you,1.0627918404943241e-05,1.0627918404943241e-05
can,-5.069348509923452e-06,5.069348509923452e-06
contact,-1.1397340014690615e-05,1.1397340014690615e-05
me,6.4143582525783745e-09,6.4143582525783745e-09
.,-6.48192453397039e-08,6.48192453397039e-08
.,-6.48192453397039e-08,6.48192453397039e-08
.,-6.48192453397039e-08,6.48192453397039e-08
.,-6.48192453397039e-08,6.48192453397039e-08
sant,5.724995422204631e-06,5.724995422204631e-06
##hosh,4.277672808454794e-06,4.277672808454794e-06
k,2.9150493783868635e-06,2.9150493783868635e-06
`,-9.46952675477443e-06,9.46952675477443e-06
july,1.2543202282426725e-06,1.2543202282426725e-06
2006,5.510865907932371e-06,5.510865907932371e-06
(,-2.4399889893879594e-06,2.4399889893879594e-06
utc,1.3844345600843448e-05,1.3844345600843448e-05
),-3.2916049848899545e-06,3.2916049848899545e-06
:,3.303630836346433e-06,3.303630836346433e-06
no,6.032973616935464e-06,6.032973616935464e-06
",",-7.209068443686019e-06,7.209068443686019e-06
go,-4.176922360887722e-06,4.176922360887722e-06
##ji,-1.358053700054452e-05,1.358053700054452e-05
red,-3.4545846901205943e-06,3.4545846901205943e-06
##ire,-1.9356000798293735e-05,1.9356000798293735e-05
##cts,1.540974483072483e-06,1.540974483072483e-06
here,-6.672171991459212e-06,6.672171991459212e-06
.,5.275234514793983e-06,5.275234514793983e-06
go,-4.176922360887722e-06,4.176922360887722e-06
##ji,-1.358053700054452e-05,1.358053700054452e-05
is,1.0418805220584774e-05,1.0418805220584774e-05
a,-1.9814304862086315e-06,1.9814304862086315e-06
card,-4.599798807614147e-06,4.599798807614147e-06
game,-5.977731572529045e-06,5.977731572529045e-06
.,5.275234514793983e-06,5.275234514793983e-06
that,-1.0140743968450041e-06,1.0140743968450041e-06
is,1.0418805220584774e-05,1.0418805220584774e-05
why,-5.03128988080561e-06,5.03128988080561e-06
